date,sales
12/1/2014,19319
12/2/2014,17500
12/3/2014,14519
12/4/2014,11611
12/5/2014,11847
12/6/2014,19327
12/7/2014,24550
12/8/2014,15668
12/9/2014,12970
12/10/2014,11848
12/11/2014,11007
12/12/2014,11005
12/13/2014,19141
12/14/2014,24050
12/15/2014,15760
12/16/2014,15119
12/17/2014,13599
12/18/2014,13303
12/19/2014,12820
12/20/2014,19265
12/21/2014,24626
12/22/2014,18082
12/23/2014,16575
12/24/2014,15473
12/25/2014,0
12/26/2014,22809
12/27/2014,19834
12/28/2014,20220
12/29/2014,18086
12/30/2014,18799
12/31/2014,13657
1/1/2015,203
1/2/2015,23581
1/3/2015,24531
1/4/2015,27428
1/5/2015,20566
1/6/2015,16460
1/7/2015,16984
1/8/2015,13533
1/9/2015,12938
1/10/2015,18743
1/11/2015,25118
1/12/2015,14350
1/13/2015,12710
1/14/2015,11932
1/15/2015,11169
1/16/2015,11763
1/17/2015,20502
1/18/2015,23802
1/19/2015,14872
1/20/2015,13381
1/21/2015,13052
1/22/2015,11503
1/23/2015,11212
1/24/2015,19259
1/25/2015,21883
1/26/2015,12718
1/27/2015,11341
1/28/2015,11014
1/29/2015,9928
1/30/2015,12634
1/31/2015,23576
2/1/2015,31386
2/2/2015,19649
2/3/2015,16876
2/4/2015,15081
2/5/2015,13489
2/6/2015,12340
2/7/2015,19895
2/8/2015,22658
2/9/2015,14345
2/10/2015,12473
2/11/2015,12216
2/12/2015,10060
2/13/2015,13791
2/14/2015,16630
2/15/2015,13279
2/16/2015,12111
2/17/2015,15184
2/18/2015,15103
2/19/2015,12717
2/20/2015,13027
2/21/2015,16888
2/22/2015,21924
2/23/2015,12935
2/24/2015,11343
2/25/2015,11061
2/26/2015,9579
2/27/2015,11921
2/28/2015,21384
3/1/2015,31088
3/2/2015,19749
3/3/2015,17541
3/4/2015,17202
3/5/2015,14094
3/6/2015,12826
3/7/2015,21816
3/8/2015,22841
3/9/2015,15474
3/10/2015,15751
3/11/2015,14801
3/12/2015,12173
3/13/2015,11630
3/14/2015,19612
3/15/2015,22720
3/16/2015,14811
3/17/2015,12128
3/18/2015,11041
3/19/2015,9793
3/20/2015,12459
3/21/2015,17891
3/22/2015,20071
3/23/2015,13682
3/24/2015,10882
3/25/2015,10476
3/26/2015,9227
3/27/2015,9793
3/28/2015,16650
3/29/2015,20344
3/30/2015,13022
3/31/2015,13152
4/1/2015,17716
4/2/2015,15989
4/3/2015,15798
4/4/2015,21438
4/5/2015,23020
4/6/2015,17432
4/7/2015,15250
4/8/2015,13743
4/9/2015,12005
4/10/2015,11794
4/11/2015,18435
4/12/2015,22101
4/13/2015,14345
4/14/2015,12687
4/15/2015,13751
4/16/2015,12955
4/17/2015,12196
4/18/2015,19437
4/19/2015,22760
4/20/2015,14595
4/21/2015,12686
4/22/2015,12556
4/23/2015,10331
4/24/2015,10752
4/25/2015,16852
4/26/2015,19232
4/27/2015,12202
4/28/2015,10803
4/29/2015,10592
4/30/2015,11720
5/1/2015,20980
5/2/2015,23723
5/3/2015,25389
5/4/2015,17380
5/5/2015,15512
5/6/2015,14281
5/7/2015,11779
5/8/2015,11475
5/9/2015,18968
5/10/2015,16278
5/11/2015,14458
5/12/2015,12298
5/13/2015,11290
5/14/2015,10406
5/15/2015,12325
5/16/2015,21801
5/17/2015,25464
5/18/2015,14407
5/19/2015,12235
5/20/2015,13361
5/21/2015,10913
5/22/2015,11437
5/23/2015,18959
5/24/2015,22739
5/25/2015,13777
5/26/2015,11198
5/27/2015,11206
5/28/2015,9918
5/29/2015,13650
5/30/2015,25493
5/31/2015,30629
6/1/2015,21056
6/2/2015,19096
6/3/2015,16535
6/4/2015,12955
6/5/2015,12670
6/6/2015,19870
6/7/2015,25273
6/8/2015,14541
6/9/2015,12535
6/10/2015,12213
6/11/2015,9310
6/12/2015,10545
6/13/2015,18056
6/14/2015,21187
6/15/2015,13277
6/16/2015,13977
6/17/2015,12385
6/18/2015,10078
6/19/2015,10859
6/20/2015,18086
6/21/2015,16319
6/22/2015,14602
6/23/2015,13175
6/24/2015,11386
6/25/2015,9839
6/26/2015,10046
6/27/2015,16996
6/28/2015,21370
6/29/2015,12576
6/30/2015,15232
7/1/2015,20254
7/2/2015,16227
7/3/2015,15664
7/4/2015,24151
7/5/2015,24154
7/6/2015,17766
7/7/2015,15604
7/8/2015,14706
7/9/2015,12477
7/10/2015,12126
7/11/2015,17159
7/12/2015,20845
7/13/2015,13392
7/14/2015,12242
7/15/2015,12749
7/16/2015,12400
7/17/2015,11746
7/18/2015,17890
7/19/2015,19952
7/20/2015,14189
7/21/2015,11934
7/22/2015,11120
7/23/2015,10144
7/24/2015,10690
7/25/2015,15761
7/26/2015,19218
7/27/2015,12573
7/28/2015,12208
7/29/2015,11407
7/30/2015,11420
7/31/2015,14416
8/1/2015,27271
8/2/2015,27770
8/3/2015,20244
8/4/2015,16785
8/5/2015,15094
8/6/2015,12754
8/7/2015,12610
8/8/2015,17481
8/9/2015,15673
8/10/2015,17859
8/11/2015,13404
8/12/2015,13723
8/13/2015,10944
8/14/2015,12727
8/15/2015,19398
8/16/2015,21048
8/17/2015,14854
8/18/2015,13064
8/19/2015,12581
8/20/2015,11481
8/21/2015,12119
8/22/2015,17115
8/23/2015,20230
8/24/2015,14368
8/25/2015,12410
8/26/2015,12041
8/27/2015,10852
8/28/2015,11446
8/29/2015,20253
8/30/2015,23305
8/31/2015,18338
9/1/2015,21569
9/2/2015,19794
9/3/2015,15520
9/4/2015,14939
9/5/2015,24686
9/6/2015,27489
9/7/2015,16308
9/8/2015,14558
9/9/2015,13839
9/10/2015,12003
9/11/2015,12347
9/12/2015,20228
9/13/2015,22787
9/14/2015,14344
9/15/2015,14692
9/16/2015,14563
9/17/2015,12541
9/18/2015,12264
9/19/2015,20897
9/20/2015,23470
9/21/2015,15093
9/22/2015,13165
9/23/2015,13150
9/24/2015,11115
9/25/2015,12158
9/26/2015,19524
9/27/2015,23855
9/28/2015,13969
9/29/2015,12485
9/30/2015,15273
10/1/2015,20209
10/2/2015,18283
10/3/2015,30064
10/4/2015,31883
10/5/2015,18888
10/6/2015,15669
10/7/2015,13987
10/8/2015,10568
10/9/2015,17879
10/10/2015,18822
10/11/2015,21156
10/12/2015,14443
10/13/2015,10976
10/14/2015,12155
10/15/2015,11008
10/16/2015,12474
10/17/2015,20683
10/18/2015,23264
10/19/2015,13925
10/20/2015,13122
10/21/2015,11990
10/22/2015,9934
10/23/2015,10437
10/24/2015,17366
10/25/2015,22119
10/26/2015,12583
10/27/2015,10708
10/28/2015,10355
10/29/2015,9496
10/30/2015,12651
10/31/2015,22542
11/1/2015,20966
11/2/2015,18361
11/3/2015,25241
11/4/2015,18026
11/5/2015,14292
11/6/2015,12767
11/7/2015,20966
11/8/2015,24050
11/9/2015,13932
11/10/2015,12357
11/11/2015,11488
11/12/2015,8721
11/13/2015,10429
11/14/2015,17713
11/15/2015,22884
11/16/2015,14340
11/17/2015,11332
11/18/2015,12139
11/19/2015,10304
11/20/2015,12085
11/21/2015,17605
11/22/2015,21865
11/23/2015,13594
11/24/2015,11819
11/25/2015,12103
11/26/2015,9954
11/27/2015,12689
11/28/2015,18712
11/29/2015,24822
11/30/2015,16466
12/1/2015,20863
12/2/2015,18797
12/3/2015,14361
12/4/2015,14006
12/5/2015,23324
12/6/2015,28318
12/7/2015,16933
12/8/2015,14474
12/9/2015,13687
12/10/2015,11769
12/11/2015,11687
12/12/2015,19310
12/13/2015,23581
12/14/2015,14252
12/15/2015,14022
12/16/2015,14494
12/17/2015,13514
12/18/2015,13004
12/19/2015,23473
12/20/2015,27620
12/21/2015,18610
12/22/2015,18261
12/23/2015,18865
12/24/2015,18456
12/25/2015,0
12/26/2015,24729
12/27/2015,23799
12/28/2015,19174
12/29/2015,18731
12/30/2015,19740
12/31/2015,15903
1/1/2016,226
1/2/2016,29527
1/3/2016,33843
1/4/2016,25288
1/5/2016,20842
1/6/2016,18383
1/7/2016,16184
1/8/2016,14941
1/9/2016,24168
1/10/2016,27605
1/11/2016,15695
1/12/2016,13827
1/13/2016,12817
1/14/2016,11599
1/15/2016,13206
1/16/2016,22908
1/17/2016,25195
1/18/2016,15416
1/19/2016,13286
1/20/2016,15286
1/21/2016,12670
1/22/2016,12900
1/23/2016,21049
1/24/2016,23427
1/25/2016,14463
1/26/2016,13726
1/27/2016,12654
1/28/2016,11468
1/29/2016,13230
1/30/2016,25003
1/31/2016,29251
2/1/2016,23487
2/2/2016,20238
2/3/2016,18339
2/4/2016,15296
2/5/2016,15934
2/6/2016,22452
2/7/2016,16099
2/8/2016,13573
2/9/2016,17103
2/10/2016,16561
2/11/2016,13752
2/12/2016,13014
2/13/2016,17699
2/14/2016,20888
2/15/2016,16061
2/16/2016,15404
2/17/2016,14052
2/18/2016,11124
2/19/2016,12092
2/20/2016,18312
2/21/2016,21907
2/22/2016,13873
2/23/2016,12561
2/24/2016,12266
2/25/2016,10693
2/26/2016,11353
2/27/2016,19636
2/28/2016,23045
2/29/2016,16350
3/1/2016,22703
3/2/2016,20578
3/3/2016,16097
3/4/2016,15603
3/5/2016,25239
3/6/2016,26617
3/7/2016,16413
3/8/2016,13055
3/9/2016,13058
3/10/2016,12261
3/11/2016,11438
3/12/2016,19220
3/13/2016,20994
3/14/2016,13570
3/15/2016,13727
3/16/2016,14176
3/17/2016,11722
3/18/2016,11624
3/19/2016,19714
3/20/2016,21123
3/21/2016,14859
3/22/2016,12730
3/23/2016,12953
3/24/2016,11027
3/25/2016,11619
3/26/2016,16323
3/27/2016,17899
3/28/2016,13019
3/29/2016,11433
3/30/2016,12271
3/31/2016,14040
4/1/2016,19969
4/2/2016,30040
4/3/2016,33078
4/4/2016,18689
4/5/2016,16566
4/6/2016,15212
4/7/2016,12652
4/8/2016,12746
4/9/2016,20374
4/10/2016,22827
4/11/2016,13521
4/12/2016,12112
4/13/2016,11882
4/14/2016,10752
4/15/2016,12335
4/16/2016,19601
4/17/2016,28333
4/18/2016,39291
4/19/2016,35384
4/20/2016,34403
4/21/2016,33035
4/22/2016,22603
4/23/2016,25071
4/24/2016,26039
4/25/2016,14811
4/26/2016,13685
4/27/2016,12818
4/28/2016,10880
4/29/2016,14625
4/30/2016,27913
5/1/2016,33382
5/2/2016,21441
5/3/2016,19104
5/4/2016,16819
5/5/2016,13515
5/6/2016,13503
5/7/2016,22267
5/8/2016,17764
5/9/2016,17713
5/10/2016,21400
5/11/2016,13812
5/12/2016,11681
5/13/2016,12315
5/14/2016,20247
5/15/2016,24315
5/16/2016,20554
5/17/2016,13687
5/18/2016,13526
5/19/2016,12312
5/20/2016,13438
5/21/2016,20445
5/22/2016,25686
5/23/2016,14865
5/24/2016,12854
5/25/2016,12335
5/26/2016,10708
5/27/2016,18227
5/28/2016,18178
5/29/2016,23318
5/30/2016,17292
5/31/2016,27135
6/1/2016,18373
6/2/2016,17783
6/3/2016,18683
6/4/2016,25002
6/5/2016,27717
6/6/2016,16688
6/7/2016,13594
6/8/2016,13456
6/9/2016,10867
6/10/2016,10965
6/11/2016,17943
6/12/2016,20288
6/13/2016,13253
6/14/2016,11937
6/15/2016,13682
6/16/2016,12262
6/17/2016,12208
6/18/2016,19370
6/19/2016,18480
6/20/2016,15671
6/21/2016,13501
6/22/2016,12154
6/23/2016,11551
6/24/2016,11290
6/25/2016,18378
6/26/2016,21846
6/27/2016,12872
6/28/2016,12488
6/29/2016,11458
6/30/2016,11689
7/1/2016,20118
7/2/2016,28453
7/3/2016,29868
7/4/2016,20297
7/5/2016,17020
7/6/2016,16173
7/7/2016,12849
7/8/2016,12846
7/9/2016,19615
7/10/2016,22103
7/11/2016,14716
7/12/2016,11872
7/13/2016,11240
7/14/2016,9940
7/15/2016,12005
7/16/2016,19155
7/17/2016,20931
7/18/2016,14187
7/19/2016,12344
7/20/2016,12323
7/21/2016,10757
7/22/2016,10832
7/23/2016,16830
7/24/2016,17878
7/25/2016,13535
7/26/2016,11455
7/27/2016,10757
7/28/2016,9995
7/29/2016,11943
7/30/2016,21891
7/31/2016,24593
8/1/2016,22621
8/2/2016,18319
8/3/2016,16994
8/4/2016,13409
8/5/2016,12809
8/6/2016,19114
8/7/2016,20736
8/8/2016,14784
8/9/2016,12458
8/10/2016,12349
8/11/2016,10700
8/12/2016,14346
8/13/2016,14261
8/14/2016,15893
8/15/2016,14852
8/16/2016,14911
8/17/2016,13713
8/18/2016,11146
8/19/2016,11956
8/20/2016,17554
8/21/2016,19591
8/22/2016,14449
8/23/2016,13025
8/24/2016,12173
8/25/2016,10606
8/26/2016,11749
8/27/2016,16628
8/28/2016,19580
8/29/2016,13390
8/30/2016,12786
8/31/2016,15120
9/1/2016,16842
9/2/2016,18435
9/3/2016,26438
9/4/2016,27937
9/5/2016,18073
9/6/2016,15931
9/7/2016,14334
9/8/2016,13874
9/9/2016,14525
9/10/2016,21736
9/11/2016,23368
9/12/2016,14818
9/13/2016,12455
9/14/2016,12446
9/15/2016,11508
9/16/2016,12408
9/17/2016,18633
9/18/2016,21872
9/19/2016,13892
9/20/2016,12747
9/21/2016,11792
9/22/2016,10550
9/23/2016,11166
9/24/2016,17387
9/25/2016,20110
9/26/2016,12976
9/27/2016,11214
9/28/2016,10970
9/29/2016,9713
9/30/2016,13532
10/1/2016,29428
10/2/2016,30995
10/3/2016,19818
10/4/2016,16031
10/5/2016,14507
10/6/2016,11153
10/7/2016,12518
10/8/2016,19294
10/9/2016,24257
10/10/2016,13868
10/11/2016,12030
10/12/2016,12134
10/13/2016,10631
10/14/2016,10837
10/15/2016,18072
10/16/2016,23331
10/17/2016,13625
10/18/2016,11894
10/19/2016,10512
10/20/2016,11077
10/21/2016,10924
10/22/2016,16226
10/23/2016,21509
10/24/2016,12324
10/25/2016,11590
10/26/2016,10430
10/27/2016,9572
10/28/2016,10415
10/29/2016,17392
10/30/2016,21407
