date,sales
8/18/2013,56
8/19/2013,41
8/20/2013,50
8/21/2013,50
8/22/2013,42
8/23/2013,45
8/24/2013,65
8/25/2013,64
8/26/2013,40
8/27/2013,74
8/28/2013,43
8/29/2013,41
8/30/2013,46
8/31/2013,66
9/1/2013,75
9/2/2013,47
9/3/2013,53
9/4/2013,64
9/5/2013,52
9/6/2013,45
9/7/2013,58
9/8/2013,69
9/9/2013,40
9/10/2013,40
9/11/2013,64
9/12/2013,50
9/13/2013,44
9/14/2013,73
9/15/2013,61
9/16/2013,46
9/17/2013,52
9/18/2013,44
9/19/2013,37
9/20/2013,47
9/21/2013,56
9/22/2013,73
9/23/2013,46
9/24/2013,45
9/25/2013,45
9/26/2013,47
9/27/2013,46
9/28/2013,48
9/29/2013,67
9/30/2013,31
10/1/2013,50
10/2/2013,46
10/3/2013,58
10/4/2013,40
10/5/2013,50
10/6/2013,60
10/7/2013,31
10/8/2013,42
10/9/2013,35
10/10/2013,38
10/11/2013,56
10/12/2013,53
10/13/2013,49
10/14/2013,46
10/15/2013,36
10/16/2013,61
10/17/2013,44
10/18/2013,49
10/19/2013,55
10/20/2013,45
10/21/2013,43
10/22/2013,32
10/23/2013,33
10/24/2013,33
10/25/2013,42
10/26/2013,72
10/27/2013,58
10/28/2013,49
10/29/2013,33
10/30/2013,41
10/31/2013,44
11/1/2013,44
11/2/2013,77
11/3/2013,64
11/4/2013,41
11/5/2013,38
11/6/2013,44
11/7/2013,37
11/8/2013,54
11/9/2013,58
11/10/2013,72
11/11/2013,51
11/12/2013,22
11/13/2013,47
11/14/2013,39
11/15/2013,35
11/16/2013,63
11/17/2013,73
11/18/2013,32
11/19/2013,37
11/20/2013,39
11/21/2013,48
11/22/2013,42
11/23/2013,50
11/24/2013,78
11/25/2013,58
11/26/2013,46
11/27/2013,53
11/28/2013,55
11/29/2013,41
11/30/2013,63
12/1/2013,72
12/2/2013,48
12/3/2013,51
12/4/2013,38
12/5/2013,40
12/6/2013,65
12/7/2013,66
12/8/2013,65
12/9/2013,53
12/10/2013,41
12/11/2013,38
12/12/2013,34
12/13/2013,29
12/14/2013,45
12/15/2013,61
12/16/2013,55
12/17/2013,47
12/18/2013,39
12/19/2013,50
12/20/2013,36
12/21/2013,63
12/22/2013,66
12/23/2013,52
12/24/2013,48
12/25/2013,0
12/26/2013,67
12/27/2013,50
12/28/2013,58
12/29/2013,60
12/30/2013,54
12/31/2013,34
1/1/2014,2
1/2/2014,63
1/3/2014,62
1/4/2014,110
1/5/2014,104
1/6/2014,63
1/7/2014,68
1/8/2014,75
1/9/2014,62
1/10/2014,57
1/11/2014,97
1/12/2014,110
1/13/2014,68
1/14/2014,62
1/15/2014,58
1/16/2014,75
1/17/2014,49
1/18/2014,104
1/19/2014,91
1/20/2014,82
1/21/2014,70
1/22/2014,86
1/23/2014,62
1/24/2014,49
1/25/2014,87
1/26/2014,100
1/27/2014,62
1/28/2014,37
1/29/2014,54
1/30/2014,52
1/31/2014,78
2/1/2014,83
2/2/2014,97
2/3/2014,42
2/4/2014,52
2/5/2014,54
2/6/2014,49
2/7/2014,41
2/8/2014,59
2/9/2014,55
2/10/2014,47
2/11/2014,44
2/12/2014,47
2/13/2014,47
2/14/2014,46
2/15/2014,82
2/16/2014,62
2/17/2014,55
2/18/2014,45
2/19/2014,46
2/20/2014,44
2/21/2014,50
2/22/2014,45
2/23/2014,57
2/24/2014,35
2/25/2014,44
2/26/2014,53
2/27/2014,43
2/28/2014,52
3/1/2014,86
3/2/2014,96
3/3/2014,95
3/4/2014,90
3/5/2014,64
3/6/2014,59
3/7/2014,76
3/8/2014,94
3/9/2014,81
3/10/2014,55
3/11/2014,63
3/12/2014,99
3/13/2014,53
3/14/2014,60
3/15/2014,86
3/16/2014,98
3/17/2014,77
3/18/2014,55
3/19/2014,64
3/20/2014,65
3/21/2014,53
3/22/2014,83
3/23/2014,68
3/24/2014,57
3/25/2014,60
3/26/2014,41
3/27/2014,38
3/28/2014,56
3/29/2014,87
3/30/2014,66
3/31/2014,60
4/1/2014,23
4/2/2014,45
4/3/2014,34
4/4/2014,23
4/5/2014,61
4/6/2014,54
4/7/2014,47
4/8/2014,42
4/9/2014,29
4/10/2014,35
4/11/2014,55
4/12/2014,57
4/13/2014,52
4/14/2014,36
4/15/2014,48
4/16/2014,46
4/17/2014,43
4/18/2014,45
4/19/2014,62
4/20/2014,65
4/21/2014,48
4/22/2014,47
4/23/2014,61
4/24/2014,45
4/25/2014,36
4/26/2014,59
4/27/2014,59
4/28/2014,31
4/29/2014,65
4/30/2014,44
5/1/2014,59
5/2/2014,46
5/3/2014,68
5/4/2014,68
5/5/2014,59
5/6/2014,35
5/7/2014,47
5/8/2014,33
5/9/2014,43
5/10/2014,57
5/11/2014,39
5/12/2014,49
5/13/2014,38
5/14/2014,41
5/15/2014,31
5/16/2014,52
5/17/2014,70
5/18/2014,59
5/19/2014,42
5/20/2014,39
5/21/2014,37
5/22/2014,49
5/23/2014,45
5/24/2014,50
5/25/2014,62
5/26/2014,42
5/27/2014,53
5/28/2014,50
5/29/2014,43
5/30/2014,49
5/31/2014,64
6/1/2014,73
6/2/2014,65
6/3/2014,51
6/4/2014,47
6/5/2014,42
6/6/2014,50
6/7/2014,70
6/8/2014,63
6/9/2014,44
6/10/2014,47
6/11/2014,40
6/12/2014,34
6/13/2014,46
6/14/2014,45
6/15/2014,55
6/16/2014,44
6/17/2014,46
6/18/2014,38
6/19/2014,39
6/20/2014,28
6/21/2014,50
6/22/2014,73
6/23/2014,38
6/24/2014,43
6/25/2014,48
6/26/2014,50
6/27/2014,35
6/28/2014,68
6/29/2014,65
6/30/2014,40
7/1/2014,62
7/2/2014,69
7/3/2014,49
7/4/2014,58
7/5/2014,92
7/6/2014,99
7/7/2014,59
7/8/2014,56
7/9/2014,72
7/10/2014,69
7/11/2014,49
7/12/2014,86
7/13/2014,55
7/14/2014,60
7/15/2014,66
7/16/2014,66
7/17/2014,56
7/18/2014,69
7/19/2014,67
7/20/2014,92
7/21/2014,64
7/22/2014,53
7/23/2014,47
7/24/2014,64
7/25/2014,41
7/26/2014,58
7/27/2014,111
7/28/2014,48
7/29/2014,64
7/30/2014,77
7/31/2014,64
8/1/2014,47
8/2/2014,65
8/3/2014,59
8/4/2014,42
8/5/2014,50
8/6/2014,49
8/7/2014,47
8/8/2014,33
8/9/2014,58
8/10/2014,52
8/11/2014,38
8/12/2014,40
8/13/2014,39
8/14/2014,35
8/15/2014,41
8/16/2014,64
8/17/2014,78
8/18/2014,38
8/19/2014,50
8/20/2014,52
8/21/2014,46
8/22/2014,43
8/23/2014,58
8/24/2014,73
8/25/2014,30
8/26/2014,49
8/27/2014,35
8/28/2014,47
8/29/2014,66
8/30/2014,55
8/31/2014,85
9/1/2014,75
9/2/2014,62
9/3/2014,89
9/4/2014,88
9/5/2014,75
9/6/2014,79
9/7/2014,94
9/8/2014,67
9/9/2014,71
9/10/2014,63
9/11/2014,63
9/12/2014,60
9/13/2014,111
9/14/2014,78
9/15/2014,72
9/16/2014,61
9/17/2014,60
9/18/2014,53
9/19/2014,59
9/20/2014,69
9/21/2014,93
9/22/2014,61
9/23/2014,57
9/24/2014,70
9/25/2014,51
9/26/2014,49
9/27/2014,55
9/28/2014,107
9/29/2014,53
9/30/2014,58
10/1/2014,56
10/2/2014,50
10/3/2014,50
10/4/2014,60
10/5/2014,91
10/6/2014,49
10/7/2014,64
10/8/2014,31
10/9/2014,38
10/10/2014,61
10/11/2014,53
10/12/2014,65
10/13/2014,31
10/14/2014,39
10/15/2014,31
10/16/2014,34
10/17/2014,35
10/18/2014,56
10/19/2014,50
10/20/2014,44
10/21/2014,59
10/22/2014,64
10/23/2014,45
10/24/2014,54
10/25/2014,56
10/26/2014,75
10/27/2014,48
10/28/2014,44
10/29/2014,63
10/30/2014,66
10/31/2014,49
11/1/2014,75
11/2/2014,72
11/3/2014,103
11/4/2014,66
11/5/2014,67
11/6/2014,66
11/7/2014,80
11/8/2014,96
11/9/2014,91
11/10/2014,70
11/11/2014,79
11/12/2014,43
11/13/2014,56
11/14/2014,70
11/15/2014,73
11/16/2014,97
11/17/2014,52
11/18/2014,55
11/19/2014,52
11/20/2014,53
11/21/2014,74
11/22/2014,94
11/23/2014,89
11/24/2014,71
11/25/2014,66
11/26/2014,68
11/27/2014,57
11/28/2014,66
11/29/2014,94
11/30/2014,105
12/1/2014,81
12/2/2014,73
12/3/2014,87
12/4/2014,55
12/5/2014,68
12/6/2014,84
12/7/2014,121
12/8/2014,81
12/9/2014,85
12/10/2014,133
12/11/2014,68
12/12/2014,76
12/13/2014,112
12/14/2014,99
12/15/2014,73
12/16/2014,71
12/17/2014,82
12/18/2014,74
12/19/2014,64
12/20/2014,80
12/21/2014,111
12/22/2014,81
12/23/2014,84
12/24/2014,77
12/25/2014,0
12/26/2014,73
12/27/2014,75
12/28/2014,91
12/29/2014,78
12/30/2014,52
12/31/2014,48
1/1/2015,0
1/2/2015,32
1/3/2015,55
1/4/2015,37
1/5/2015,18
1/6/2015,22
1/7/2015,26
1/8/2015,27
1/9/2015,23
1/10/2015,26
1/11/2015,37
1/12/2015,25
1/13/2015,11
1/14/2015,16
1/15/2015,24
1/16/2015,36
1/17/2015,29
1/18/2015,30
1/19/2015,28
1/20/2015,32
1/21/2015,27
1/22/2015,33
1/23/2015,27
1/24/2015,42
1/25/2015,74
1/26/2015,32
1/27/2015,40
1/28/2015,32
1/29/2015,47
1/30/2015,26
1/31/2015,78
2/1/2015,68
2/2/2015,40
2/3/2015,47
2/4/2015,64
2/5/2015,40
2/6/2015,43
2/7/2015,69
2/8/2015,75
2/9/2015,78
2/10/2015,56
2/11/2015,64
2/12/2015,67
2/13/2015,61
2/14/2015,65
2/15/2015,62
2/16/2015,37
2/17/2015,62
2/18/2015,49
2/19/2015,61
2/20/2015,60
2/21/2015,80
2/22/2015,80
2/23/2015,38
2/24/2015,57
2/25/2015,61
2/26/2015,42
2/27/2015,46
2/28/2015,58
3/1/2015,82
3/2/2015,63
3/3/2015,49
3/4/2015,57
3/5/2015,51
3/6/2015,37
3/7/2015,81
3/8/2015,83
3/9/2015,54
3/10/2015,46
3/11/2015,55
3/12/2015,41
3/13/2015,35
3/14/2015,54
3/15/2015,77
3/16/2015,36
3/17/2015,40
3/18/2015,55
3/19/2015,53
3/20/2015,61
3/21/2015,65
3/22/2015,64
3/23/2015,68
3/24/2015,73
3/25/2015,45
3/26/2015,40
3/27/2015,40
3/28/2015,45
3/29/2015,77
3/30/2015,49
3/31/2015,48
4/1/2015,57
4/2/2015,60
4/3/2015,58
4/4/2015,76
4/5/2015,73
4/6/2015,48
4/7/2015,53
4/8/2015,46
4/9/2015,65
4/10/2015,48
4/11/2015,48
4/12/2015,55
4/13/2015,36
4/14/2015,42
4/15/2015,53
4/16/2015,56
4/17/2015,44
4/18/2015,74
4/19/2015,85
4/20/2015,50
4/21/2015,49
4/22/2015,40
4/23/2015,39
4/24/2015,44
4/25/2015,65
4/26/2015,85
4/27/2015,50
4/28/2015,54
4/29/2015,43
4/30/2015,41
5/1/2015,52
5/2/2015,80
5/3/2015,60
5/4/2015,38
5/5/2015,54
5/6/2015,76
5/7/2015,53
5/8/2015,34
5/9/2015,58
5/10/2015,50
5/11/2015,49
5/12/2015,56
5/13/2015,44
5/14/2015,38
5/15/2015,41
5/16/2015,60
5/17/2015,97
5/18/2015,65
5/19/2015,33
5/20/2015,38
5/21/2015,33
5/22/2015,36
5/23/2015,56
5/24/2015,75
5/25/2015,44
5/26/2015,20
5/27/2015,44
5/28/2015,52
5/29/2015,51
5/30/2015,63
5/31/2015,58
6/1/2015,76
6/2/2015,58
6/3/2015,66
6/4/2015,70
6/5/2015,68
6/6/2015,68
6/7/2015,92
6/8/2015,60
6/9/2015,50
6/10/2015,70
6/11/2015,58
6/12/2015,61
6/13/2015,85
6/14/2015,85
6/15/2015,45
6/16/2015,58
6/17/2015,60
6/18/2015,47
6/19/2015,62
6/20/2015,85
6/21/2015,72
6/22/2015,51
6/23/2015,46
6/24/2015,67
6/25/2015,60
6/26/2015,60
6/27/2015,84
6/28/2015,83
6/29/2015,56
6/30/2015,43
7/1/2015,72
7/2/2015,46
7/3/2015,66
7/4/2015,71
7/5/2015,83
7/6/2015,61
7/7/2015,61
7/8/2015,58
7/9/2015,61
7/10/2015,43
7/11/2015,94
7/12/2015,84
7/13/2015,62
7/14/2015,60
7/15/2015,63
7/16/2015,58
7/17/2015,47
7/18/2015,70
7/19/2015,93
7/20/2015,50
7/21/2015,61
7/22/2015,47
7/23/2015,61
7/24/2015,74
7/25/2015,71
7/26/2015,78
7/27/2015,54
7/28/2015,40
7/29/2015,33
7/30/2015,62
7/31/2015,78
8/1/2015,97
8/2/2015,90
8/3/2015,78
8/4/2015,49
8/5/2015,69
8/6/2015,57
8/7/2015,53
8/8/2015,86
8/9/2015,71
8/10/2015,63
8/11/2015,58
8/12/2015,53
8/13/2015,60
8/14/2015,88
8/15/2015,108
8/16/2015,62
8/17/2015,49
8/18/2015,69
8/19/2015,55
8/20/2015,53
8/21/2015,58
8/22/2015,70
8/23/2015,90
8/24/2015,62
8/25/2015,73
8/26/2015,68
8/27/2015,62
8/28/2015,83
8/29/2015,85
8/30/2015,85
8/31/2015,76
9/1/2015,88
9/2/2015,79
9/3/2015,72
9/4/2015,68
9/5/2015,99
9/6/2015,100
9/7/2015,66
9/8/2015,70
9/9/2015,73
9/10/2015,63
9/11/2015,84
9/12/2015,93
9/13/2015,96
9/14/2015,54
9/15/2015,58
9/16/2015,57
9/17/2015,70
9/18/2015,65
9/19/2015,80
9/20/2015,89
9/21/2015,54
9/22/2015,61
9/23/2015,58
9/24/2015,65
9/25/2015,43
9/26/2015,74
9/27/2015,81
9/28/2015,53
9/29/2015,48
9/30/2015,58
10/1/2015,64
10/2/2015,49
10/3/2015,73
10/4/2015,94
10/5/2015,58
10/6/2015,51
10/7/2015,56
10/8/2015,45
10/9/2015,77
10/10/2015,77
10/11/2015,84
10/12/2015,60
10/13/2015,64
10/14/2015,70
10/15/2015,64
10/16/2015,63
10/17/2015,94
10/18/2015,98
10/19/2015,70
10/20/2015,66
10/21/2015,59
10/22/2015,50
10/23/2015,55
10/24/2015,72
10/25/2015,71
10/26/2015,60
10/27/2015,49
10/28/2015,66
10/29/2015,41
10/30/2015,52
10/31/2015,75
11/1/2015,64
11/2/2015,89
11/3/2015,78
11/4/2015,52
11/5/2015,72
11/6/2015,64
11/7/2015,116
11/8/2015,116
11/9/2015,59
11/10/2015,72
11/11/2015,67
11/12/2015,43
11/13/2015,55
11/14/2015,91
11/15/2015,122
11/16/2015,80
11/17/2015,52
11/18/2015,50
11/19/2015,63
11/20/2015,70
11/21/2015,58
11/22/2015,91
11/23/2015,52
11/24/2015,53
11/25/2015,48
11/26/2015,74
11/27/2015,65
11/28/2015,89
11/29/2015,100
11/30/2015,55
12/1/2015,68
12/2/2015,75
12/3/2015,72
12/4/2015,54
12/5/2015,117
12/6/2015,128
12/7/2015,62
12/8/2015,81
12/9/2015,75
12/10/2015,84
12/11/2015,71
12/12/2015,85
12/13/2015,93
12/14/2015,67
12/15/2015,76
12/16/2015,83
12/17/2015,81
12/18/2015,83
12/19/2015,91
12/20/2015,94
12/21/2015,85
12/22/2015,84
12/23/2015,79
12/24/2015,75
12/25/2015,0
12/26/2015,82
12/27/2015,103
12/28/2015,63
12/29/2015,71
12/30/2015,72
12/31/2015,63
1/1/2016,4
1/2/2016,106
1/3/2016,104
1/4/2016,82
1/5/2016,65
1/6/2016,61
1/7/2016,70
1/8/2016,60
1/9/2016,95
1/10/2016,111
1/11/2016,43
1/12/2016,46
1/13/2016,48
1/14/2016,40
1/15/2016,43
1/16/2016,55
1/17/2016,65
1/18/2016,47
1/19/2016,41
1/20/2016,46
1/21/2016,25
1/22/2016,42
1/23/2016,75
1/24/2016,61
1/25/2016,36
1/26/2016,55
1/27/2016,52
1/28/2016,51
1/29/2016,55
1/30/2016,81
1/31/2016,81
2/1/2016,73
2/2/2016,61
2/3/2016,48
2/4/2016,69
2/5/2016,73
2/6/2016,74
2/7/2016,54
2/8/2016,87
2/9/2016,72
2/10/2016,61
2/11/2016,49
2/12/2016,70
2/13/2016,95
2/14/2016,88
2/15/2016,67
2/16/2016,49
2/17/2016,70
2/18/2016,62
2/19/2016,94
2/20/2016,120
2/21/2016,94
2/22/2016,51
2/23/2016,66
2/24/2016,54
2/25/2016,70
2/26/2016,71
2/27/2016,83
2/28/2016,102
2/29/2016,80
3/1/2016,55
3/2/2016,64
3/3/2016,70
3/4/2016,71
3/5/2016,84
3/6/2016,118
3/7/2016,62
3/8/2016,69
3/9/2016,73
3/10/2016,59
3/11/2016,49
3/12/2016,90
3/13/2016,104
3/14/2016,37
3/15/2016,73
3/16/2016,42
3/17/2016,67
3/18/2016,71
3/19/2016,100
3/20/2016,89
3/21/2016,53
3/22/2016,68
3/23/2016,74
3/24/2016,50
3/25/2016,74
3/26/2016,87
3/27/2016,78
3/28/2016,56
3/29/2016,57
3/30/2016,64
3/31/2016,59
4/1/2016,52
4/2/2016,115
4/3/2016,136
4/4/2016,64
4/5/2016,62
4/6/2016,70
4/7/2016,65
4/8/2016,66
4/9/2016,80
4/10/2016,82
4/11/2016,79
4/12/2016,64
4/13/2016,64
4/14/2016,51
4/15/2016,65
4/16/2016,81
4/17/2016,149
4/18/2016,113
4/19/2016,108
4/20/2016,80
4/21/2016,68
4/22/2016,68
4/23/2016,88
4/24/2016,100
4/25/2016,62
4/26/2016,64
4/27/2016,65
4/28/2016,56
4/29/2016,53
4/30/2016,115
5/1/2016,106
5/2/2016,69
5/3/2016,69
5/4/2016,57
5/5/2016,79
5/6/2016,71
5/7/2016,81
5/8/2016,63
5/9/2016,59
5/10/2016,69
5/11/2016,53
5/12/2016,54
5/13/2016,50
5/14/2016,99
5/15/2016,70
5/16/2016,69
5/17/2016,66
5/18/2016,43
5/19/2016,58
5/20/2016,54
5/21/2016,66
5/22/2016,60
5/23/2016,56
5/24/2016,36
5/25/2016,51
5/26/2016,60
5/27/2016,71
5/28/2016,61
5/29/2016,77
5/30/2016,68
5/31/2016,56
6/1/2016,51
6/2/2016,72
6/3/2016,60
6/4/2016,85
6/5/2016,107
6/6/2016,65
6/7/2016,55
6/8/2016,58
6/9/2016,56
6/10/2016,50
6/11/2016,76
6/12/2016,95
6/13/2016,55
6/14/2016,50
6/15/2016,69
6/16/2016,41
6/17/2016,61
6/18/2016,78
6/19/2016,58
6/20/2016,48
6/21/2016,50
6/22/2016,34
6/23/2016,36
6/24/2016,35
6/25/2016,53
6/26/2016,62
6/27/2016,30
6/28/2016,41
6/29/2016,49
6/30/2016,42
7/1/2016,79
7/2/2016,80
7/3/2016,100
7/4/2016,56
7/5/2016,56
7/6/2016,67
7/7/2016,55
7/8/2016,58
7/9/2016,93
7/10/2016,74
7/11/2016,41
7/12/2016,54
7/13/2016,51
7/14/2016,51
7/15/2016,66
7/16/2016,85
7/17/2016,67
7/18/2016,39
7/19/2016,41
7/20/2016,47
7/21/2016,48
7/22/2016,59
7/23/2016,80
7/24/2016,81
7/25/2016,52
7/26/2016,67
7/27/2016,84
7/28/2016,64
7/29/2016,55
7/30/2016,78
7/31/2016,85
8/1/2016,59
8/2/2016,64
8/3/2016,62
8/4/2016,53
8/5/2016,50
8/6/2016,71
8/7/2016,63
8/8/2016,73
8/9/2016,65
8/10/2016,52
8/11/2016,43
8/12/2016,63
8/13/2016,78
8/14/2016,58
8/15/2016,51
8/16/2016,59
8/17/2016,90
8/18/2016,46
8/19/2016,58
8/20/2016,63
8/21/2016,79
8/22/2016,60
8/23/2016,49
8/24/2016,77
8/25/2016,44
8/26/2016,50
8/27/2016,99
8/28/2016,76
8/29/2016,72
8/30/2016,65
8/31/2016,74
9/1/2016,62
9/2/2016,87
9/3/2016,107
9/4/2016,108
9/5/2016,59
9/6/2016,56
9/7/2016,60
9/8/2016,51
9/9/2016,52
9/10/2016,59
9/11/2016,65
9/12/2016,65
9/13/2016,42
9/14/2016,41
9/15/2016,30
9/16/2016,37
9/17/2016,54
9/18/2016,49
9/19/2016,51
9/20/2016,38
9/21/2016,40
9/22/2016,32
9/23/2016,44
9/24/2016,61
9/25/2016,50
9/26/2016,21
9/27/2016,34
9/28/2016,51
9/29/2016,49
9/30/2016,55
10/1/2016,52
10/2/2016,84
10/3/2016,60
10/4/2016,32
10/5/2016,44
10/6/2016,54
10/7/2016,45
10/8/2016,70
10/9/2016,80
10/10/2016,66
10/11/2016,46
10/12/2016,72
10/13/2016,58
10/14/2016,39
10/15/2016,67
10/16/2016,57
10/17/2016,41
10/18/2016,48
10/19/2016,53
10/20/2016,59
10/21/2016,61
10/22/2016,76
10/23/2016,65
10/24/2016,45
10/25/2016,61
10/26/2016,51
10/27/2016,45
10/28/2016,65
10/29/2016,66
10/30/2016,62
10/31/2016,44
11/1/2016,111
11/2/2016,73
11/3/2016,107
11/4/2016,63
11/5/2016,80
11/6/2016,81
11/7/2016,53
11/8/2016,44
11/9/2016,64
11/10/2016,59
11/11/2016,66
11/12/2016,91
11/13/2016,89
11/14/2016,63
11/15/2016,51
11/16/2016,48
11/17/2016,59
11/18/2016,60
11/19/2016,77
11/20/2016,111
11/21/2016,64
11/22/2016,42
11/23/2016,76
11/24/2016,53
11/25/2016,72
11/26/2016,63
11/27/2016,86
11/28/2016,76
11/29/2016,47
11/30/2016,61
12/1/2016,76
12/2/2016,61
12/3/2016,81
12/4/2016,120
12/5/2016,62
12/6/2016,67
12/7/2016,67
12/8/2016,73
12/9/2016,55
12/10/2016,78
12/11/2016,99
12/12/2016,65
12/13/2016,69
12/14/2016,53
12/15/2016,68
12/16/2016,63
12/17/2016,101
12/18/2016,95
12/19/2016,79
12/20/2016,93
12/21/2016,81
12/22/2016,70
12/23/2016,80
12/24/2016,104
12/25/2016,80
12/26/2016,96
12/27/2016,68
12/28/2016,64
12/29/2016,70
12/30/2016,76
12/31/2016,0
