date,sales
8/1/2014,6785.365996
8/2/2014,8926.465996
8/3/2014,7465.349
8/4/2014,5041.984001
8/5/2014,4758.322997
8/6/2014,4911.531
8/7/2014,4503.073024
8/8/2014,5877.06
8/9/2014,7944.545
8/10/2014,6046.831
8/11/2014,4436.682001
8/12/2014,4162.747002
8/13/2014,4759.491
8/14/2014,4116.693999
8/15/2014,6008.762
8/16/2014,8274.17399
8/17/2014,6844.394018
8/18/2014,4575.220998
8/19/2014,4344.34001
8/20/2014,5051.164986
8/21/2014,4303.742004
8/22/2014,5726.513
8/23/2014,7879.239018
8/24/2014,6496.170011
8/25/2014,4464.088999
8/26/2014,4130.654002
8/27/2014,4910.344998
8/28/2014,4176.558002
8/29/2014,5507.602998
8/30/2014,8698.893006
8/31/2014,7932.992001
9/1/2014,6642.355998
9/2/2014,5752.602
9/3/2014,5740.293002
9/4/2014,4759.733
9/5/2014,6339.190002
9/6/2014,9253.168
9/7/2014,8305.624
9/8/2014,4979.977001
9/9/2014,4827.149
9/10/2014,5036.417
9/11/2014,4193.858
9/12/2014,5715.02799
9/13/2014,8819.150002
9/14/2014,7446.055
9/15/2014,4595.251
9/16/2014,4964.798
9/17/2014,5035.838998
9/18/2014,4176.872997
9/19/2014,5662.11101
9/20/2014,8382.99498
9/21/2014,7162.93201
9/22/2014,4327.212004
9/23/2014,4426.82199
9/24/2014,5067.570996
9/25/2014,4201.00999
9/26/2014,5860.272005
9/27/2014,8691.587
9/28/2014,7591.502002
9/29/2014,4374.05
9/30/2014,4586.641
10/1/2014,6634.688004
10/2/2014,5501.082
10/3/2014,7113.625
10/4/2014,9427.975
10/5/2014,8581.936
10/6/2014,4957.355002
10/7/2014,4761.486
10/8/2014,5280.749998
10/9/2014,5216.727996
10/10/2014,7724.318996
10/11/2014,7523.328
10/12/2014,6460.265
10/13/2014,4327.222
10/14/2014,4227.646004
10/15/2014,5115.573996
10/16/2014,4597.463
10/17/2014,5842.137998
10/18/2014,8606.43
10/19/2014,7818.677
10/20/2014,4474.857004
10/21/2014,4117.515002
10/22/2014,4873.372
10/23/2014,4050.257004
10/24/2014,5533.859004
10/25/2014,7917.895
10/26/2014,7023.144
10/27/2014,4245.818001
10/28/2014,4005.620005
10/29/2014,4743.06599
10/30/2014,4416.569999
10/31/2014,5964.796012
11/1/2014,8578.943004
11/2/2014,6885.534998
11/3/2014,8331.413
11/4/2014,5400.469996
11/5/2014,5905.006
11/6/2014,4814.051004
11/7/2014,5985.29901
11/8/2014,8853.197
11/9/2014,8018.482
11/10/2014,4361.81902
11/11/2014,4362.846002
11/12/2014,5038.142999
11/13/2014,4402.131004
11/14/2014,6119.015012
11/15/2014,8659.891
11/16/2014,8267.489
11/17/2014,4900.319998
11/18/2014,4792.606986
11/19/2014,5287.414
11/20/2014,5134.135
11/21/2014,6523.759018
11/22/2014,8695.983014
11/23/2014,7876.206996
11/24/2014,5725.600009
11/25/2014,5016.436995
11/26/2014,5574.793986
11/27/2014,5541.556004
11/28/2014,6576.96799
11/29/2014,10270.876
11/30/2014,9612.520027
12/1/2014,7244.994002
12/2/2014,7246.700977
12/3/2014,7547.17501
12/4/2014,6889.450995
12/5/2014,9519.886005
12/6/2014,12143.71203
12/7/2014,11806.59197
12/8/2014,9886.227967
12/9/2014,15581.90401
12/10/2014,28796.88612
12/11/2014,11316.02793
12/12/2014,17445.76611
12/13/2014,22238.20196
12/14/2014,24044.73304
12/15/2014,20720.61089
12/16/2014,22459.02197
12/17/2014,34221.566
12/18/2014,42264.43391
12/19/2014,45402.61866
12/20/2014,59493.86479
12/21/2014,66919.99326
12/22/2014,78452.38215
12/23/2014,83269.84714
12/24/2014,58964.37581
12/25/2014,0
12/26/2014,23601.4352
12/27/2014,22984.21593
12/28/2014,23253.97903
12/29/2014,32578.12914
12/30/2014,34811.06819
12/31/2014,26754.67688
1/1/2015,831.417
1/2/2015,11945.45001
1/3/2015,11354.62298
1/4/2015,9735.620997
1/5/2015,7217.057015
1/6/2015,7199.16001
1/7/2015,7200.583005
1/8/2015,6239.613024
1/9/2015,7204.184994
1/10/2015,9439.123004
1/11/2015,9292.318024
1/12/2015,5728.206
1/13/2015,5229.162002
1/14/2015,5720.789001
1/15/2015,5182.154991
1/16/2015,7378.970011
1/17/2015,10292.789
1/18/2015,8289.87799
1/19/2015,5261.624
1/20/2015,4794.157002
1/21/2015,5772.832002
1/22/2015,4883.988
1/23/2015,6391.496996
1/24/2015,9283.50899
1/25/2015,8363.86801
1/26/2015,4804.172
1/27/2015,4181.689998
1/28/2015,5212.731002
1/29/2015,4630.90698
1/30/2015,6534.399
1/31/2015,10020.098
2/1/2015,10040.773
2/2/2015,6029.973007
2/3/2015,5467.152004
2/4/2015,5774.443998
2/5/2015,5349.535981
2/6/2015,6482.699988
2/7/2015,9370.805
2/8/2015,7878.46199
2/9/2015,4943.105002
2/10/2015,4702.966
2/11/2015,5011.345994
2/12/2015,5285.744003
2/13/2015,7378.743004
2/14/2015,10417.91
2/15/2015,7747.851
2/16/2015,7248.896
2/17/2015,6805.923
2/18/2015,5663.6
2/19/2015,5413.679008
2/20/2015,6766.008001
2/21/2015,9430.221996
2/22/2015,8577.637002
2/23/2015,4770.393
2/24/2015,4631.455
2/25/2015,5312.356
2/26/2015,4758.653
2/27/2015,6589.935004
2/28/2015,9991.195002
3/1/2015,9992.484004
3/2/2015,5797.472007
3/3/2015,5498.717
3/4/2015,5975.506
3/5/2015,5396.373998
3/6/2015,7206.758002
3/7/2015,10276.00101
3/8/2015,8520.523995
3/9/2015,5677.616996
3/10/2015,5399.072996
3/11/2015,5791.865012
3/12/2015,5113.438998
3/13/2015,6555.19701
3/14/2015,9895.707
3/15/2015,7626.510998
3/16/2015,5203.875996
3/17/2015,4657.910002
3/18/2015,4800.921002
3/19/2015,4686.755002
3/20/2015,6219.286
3/21/2015,9770.936004
3/22/2015,7576.682998
3/23/2015,4784.251996
3/24/2015,4676.326
3/25/2015,5006.626
3/26/2015,4714.024
3/27/2015,6346.518001
3/28/2015,8920.376
3/29/2015,6955.228004
3/30/2015,4645.757004
3/31/2015,4849.604
4/1/2015,6321.817
4/2/2015,6504.559
4/3/2015,8378.363
4/4/2015,10085.388
4/5/2015,8081.976
4/6/2015,5666.226
4/7/2015,5409.811003
4/8/2015,5934.496993
4/9/2015,5284.661998
4/10/2015,6700.135
4/11/2015,10375.95501
4/12/2015,8699.051
4/13/2015,5627.018002
4/14/2015,5005.112
4/15/2015,5980.453
4/16/2015,5673.57199
4/17/2015,7148.807
4/18/2015,10798.219
4/19/2015,9090.87
4/20/2015,5336.392
4/21/2015,5291.191987
4/22/2015,6192.756
4/23/2015,4836.409998
4/24/2015,6757.825999
4/25/2015,9704.483
4/26/2015,8029.76298
4/27/2015,4602.1
4/28/2015,4461.317
4/29/2015,5502.612002
4/30/2015,6451.889
5/1/2015,10006.751
5/2/2015,10811.662
5/3/2015,8648.436
5/4/2015,5790.669004
5/5/2015,5889.439004
5/6/2015,6772.969008
5/7/2015,5970.19399
5/8/2015,8179.12798
5/9/2015,12279.06502
5/10/2015,8280.22098
5/11/2015,5569.580998
5/12/2015,4899.546
5/13/2015,5247.029
5/14/2015,4955.3
5/15/2015,6609.630998
5/16/2015,10255.903
5/17/2015,8497.912
5/18/2015,5313.680998
5/19/2015,4925.096
5/20/2015,5572.631999
5/21/2015,5169.871
5/22/2015,6795.629
5/23/2015,9847.56
5/24/2015,8061.814
5/25/2015,5182.785004
5/26/2015,4839.126
5/27/2015,5750.95701
5/28/2015,4805.122998
5/29/2015,6887.705002
5/30/2015,10639.468
5/31/2015,9509.268006
6/1/2015,6651.876
6/2/2015,5917.000002
6/3/2015,6193.366004
6/4/2015,5881.879
6/5/2015,7437.705998
6/6/2015,10747.796
6/7/2015,8838.270998
6/8/2015,5204.360996
6/9/2015,5143.970998
6/10/2015,5683.277996
6/11/2015,5549.237
6/12/2015,6858.968004
6/13/2015,9942.008996
6/14/2015,8736.793
6/15/2015,5535.378
6/16/2015,5921.746992
6/17/2015,6425.831996
6/18/2015,5799.966
6/19/2015,8176.570019
6/20/2015,11641.055
6/21/2015,8310.87
6/22/2015,5323.195004
6/23/2015,5521.42
6/24/2015,5798.398002
6/25/2015,5560.287
6/26/2015,7043.73202
6/27/2015,10101.261
6/28/2015,8675.311
6/29/2015,5127.261998
6/30/2015,5339.210002
7/1/2015,7540.802994
7/2/2015,6544.115996
7/3/2015,8747.418998
7/4/2015,11427.773
7/5/2015,9198.93299
7/6/2015,6381.84
7/7/2015,5746.581006
7/8/2015,6556.093
7/9/2015,5410.254996
7/10/2015,7089.15
7/11/2015,9224.28302
7/12/2015,7953.023
7/13/2015,5511.258
7/14/2015,5024.409012
7/15/2015,5795.805
7/16/2015,5540.656
7/17/2015,7782.921
7/18/2015,10093.241
7/19/2015,7754.32199
7/20/2015,5538.621002
7/21/2015,5420.335004
7/22/2015,5409.942992
7/23/2015,5209.43
7/24/2015,7408.718
7/25/2015,9695.183
7/26/2015,7418.655004
7/27/2015,5001.225998
7/28/2015,4978.408
7/29/2015,5257.056001
7/30/2015,4925.434002
7/31/2015,7632.161
8/1/2015,11351.50401
8/2/2015,8721.972
8/3/2015,6550.810002
8/4/2015,6042.041998
8/5/2015,6158.715
8/6/2015,5480.774004
8/7/2015,7055.570992
8/8/2015,9415.484
8/9/2015,6526.675
8/10/2015,6727.633
8/11/2015,5129.739996
8/12/2015,5837.551
8/13/2015,5060.189999
8/14/2015,6993.269976
8/15/2015,10075.016
8/16/2015,7526.025004
8/17/2015,5145.295
8/18/2015,5050.989
8/19/2015,5372.184006
8/20/2015,5167.55401
8/21/2015,7227.819014
8/22/2015,9773.51
8/23/2015,7287.150996
8/24/2015,5169.126
8/25/2015,4941.255
8/26/2015,5261.340002
8/27/2015,5215.979004
8/28/2015,6876.85
8/29/2015,9773.427
8/30/2015,8346.444002
8/31/2015,5968.119998
9/1/2015,6751.171
9/2/2015,6748.206
9/3/2015,5993.94899
9/4/2015,7485.355004
9/5/2015,11161.456
9/6/2015,8857.454
9/7/2015,5510.407
9/8/2015,5028.833018
9/9/2015,5487.615978
9/10/2015,4991.197012
9/11/2015,7181.986998
9/12/2015,9829.989
9/13/2015,8562.556006
9/14/2015,5031.818998
9/15/2015,5379.414999
9/16/2015,6044.486008
9/17/2015,5264.540002
9/18/2015,6805.788002
9/19/2015,10297.628
9/20/2015,8323.302996
9/21/2015,5212.894
9/22/2015,4901.745978
9/23/2015,5554.99099
9/24/2015,4917.923994
9/25/2015,6722.032999
9/26/2015,9903.25
9/27/2015,8218.544
9/28/2015,4756.554998
9/29/2015,4558.373
9/30/2015,5697.15301
10/1/2015,6570.028
10/2/2015,8228.762998
10/3/2015,11775.39296
10/4/2015,9818.661
10/5/2015,6218.96301
10/6/2015,5411.381005
10/7/2015,6102.944
10/8/2015,6693.304988
10/9/2015,9511.138
10/10/2015,9756.240992
10/11/2015,7558.694998
10/12/2015,5268.765003
10/13/2015,4764.538002
10/14/2015,5200.517012
10/15/2015,5088.050998
10/16/2015,6910.77
10/17/2015,10129.736
10/18/2015,8280.28
10/19/2015,5274.837002
10/20/2015,5266.598005
10/21/2015,5581.953983
10/22/2015,5128.734
10/23/2015,6721.09403
10/24/2015,10108.203
10/25/2015,8400.39498
10/26/2015,5045.699998
10/27/2015,4906.357011
10/28/2015,5174.073
10/29/2015,5141.766996
10/30/2015,7471.498968
10/31/2015,10338.917
11/1/2015,8056.538998
11/2/2015,7821.087998
11/3/2015,8688.73501
11/4/2015,6390.299998
11/5/2015,5738.266996
11/6/2015,7059.614
11/7/2015,9291.887
11/8/2015,8554.518
11/9/2015,5180.738999
11/10/2015,5314.756006
11/11/2015,5412.903
11/12/2015,5507.243004
11/13/2015,6878.021998
11/14/2015,10359.82598
11/15/2015,9009.90104
11/16/2015,5747.864999
11/17/2015,5890.767001
11/18/2015,6515.211018
11/19/2015,6008.644964
11/20/2015,8005.428008
11/21/2015,11051.47697
11/22/2015,9801.327004
11/23/2015,7012.300022
11/24/2015,6935.169024
11/25/2015,6915.282002
11/26/2015,6510.389
11/27/2015,9048.944012
11/28/2015,11656.50498
11/29/2015,10660.12099
11/30/2015,7220.898006
12/1/2015,12043.33807
12/2/2015,9530.167998
12/3/2015,11663.38713
12/4/2015,11352.28598
12/5/2015,18074.06414
12/6/2015,15340.252
12/7/2015,11469.35
12/8/2015,16529.75084
12/9/2015,15315.26801
12/10/2015,15802.47591
12/11/2015,26270.00103
12/12/2015,27415.6662
12/13/2015,25574.74309
12/14/2015,28772.35413
12/15/2015,47530.99003
12/16/2015,47030.80616
12/17/2015,54920.19258
12/18/2015,67192.28286
12/19/2015,86604.2474
12/20/2015,78793.41393
12/21/2015,117443.2359
12/22/2015,122042.9156
12/23/2015,102628.903
12/24/2015,56100.75605
12/25/2015,0
12/26/2015,31696.96498
12/27/2015,24831.40592
12/28/2015,33035.53684
12/29/2015,47246.43957
12/30/2015,44110.85885
12/31/2015,30272.13903
1/1/2016,596.125
1/2/2016,11795.28098
1/3/2016,11447.52099
1/4/2016,8546.223
1/5/2016,8191.186
1/6/2016,8208.030982
1/7/2016,6695.146012
1/8/2016,8568.511
1/9/2016,12475.255
1/10/2016,10042.072
1/11/2016,5854.884986
