date,sales
7/20/2013,337
7/21/2013,364
7/22/2013,296
7/23/2013,258
7/24/2013,294
7/25/2013,223
7/26/2013,243
7/27/2013,352
7/28/2013,415
7/29/2013,263
7/30/2013,230
7/31/2013,265
8/1/2013,272
8/2/2013,266
8/3/2013,383
8/4/2013,414
8/5/2013,255
8/6/2013,252
8/7/2013,207
8/8/2013,238
8/9/2013,308
8/10/2013,305
8/11/2013,357
8/12/2013,227
8/13/2013,197
8/14/2013,227
8/15/2013,213
8/16/2013,290
8/17/2013,324
8/18/2013,325
8/19/2013,237
8/20/2013,224
8/21/2013,240
8/22/2013,215
8/23/2013,204
8/24/2013,317
8/25/2013,319
8/26/2013,219
8/27/2013,178
8/28/2013,235
8/29/2013,205
8/30/2013,188
8/31/2013,323
9/1/2013,406
9/2/2013,236
9/3/2013,213
9/4/2013,186
9/5/2013,233
9/6/2013,159
9/7/2013,351
9/8/2013,346
9/9/2013,222
9/10/2013,181
9/11/2013,200
9/12/2013,192
9/13/2013,214
9/14/2013,270
9/15/2013,290
9/16/2013,185
9/17/2013,142
9/18/2013,215
9/19/2013,159
9/20/2013,190
9/21/2013,306
9/22/2013,346
9/23/2013,201
9/24/2013,209
9/25/2013,155
9/26/2013,182
9/27/2013,211
9/28/2013,316
9/29/2013,305
9/30/2013,208
10/1/2013,189
10/2/2013,213
10/3/2013,148
10/4/2013,211
10/5/2013,313
10/6/2013,336
10/7/2013,220
10/8/2013,167
10/9/2013,193
10/10/2013,194
10/11/2013,196
10/12/2013,303
10/13/2013,247
10/14/2013,136
10/15/2013,149
10/16/2013,189
10/17/2013,177
10/18/2013,196
10/19/2013,329
10/20/2013,381
10/21/2013,193
10/22/2013,206
10/23/2013,174
10/24/2013,168
10/25/2013,183
10/26/2013,321
10/27/2013,318
10/28/2013,182
10/29/2013,169
10/30/2013,218
10/31/2013,184
11/1/2013,229
11/2/2013,350
11/3/2013,334
11/4/2013,197
11/5/2013,178
11/6/2013,211
11/7/2013,175
11/8/2013,196
11/9/2013,322
11/10/2013,386
11/11/2013,212
11/12/2013,178
11/13/2013,174
11/14/2013,175
11/15/2013,165
11/16/2013,400
11/17/2013,348
11/18/2013,200
11/19/2013,176
11/20/2013,238
11/21/2013,200
11/22/2013,182
11/23/2013,278
11/24/2013,334
11/25/2013,212
11/26/2013,194
11/27/2013,197
11/28/2013,157
11/29/2013,205
11/30/2013,363
12/1/2013,439
12/2/2013,278
12/3/2013,287
12/4/2013,230
12/5/2013,223
12/6/2013,218
12/7/2013,315
12/8/2013,349
12/9/2013,177
12/10/2013,214
12/11/2013,198
12/12/2013,203
12/13/2013,208
12/14/2013,365
12/15/2013,411
12/16/2013,228
12/17/2013,207
12/18/2013,198
12/19/2013,196
12/20/2013,225
12/21/2013,325
12/22/2013,365
12/23/2013,242
12/24/2013,250
12/25/2013,0
12/26/2013,317
12/27/2013,297
12/28/2013,432
12/29/2013,386
12/30/2013,389
12/31/2013,239
1/1/2014,4
1/2/2014,331
1/3/2014,299
1/4/2014,404
1/5/2014,393
1/6/2014,237
1/7/2014,232
1/8/2014,237
1/9/2014,210
1/10/2014,227
1/11/2014,424
1/12/2014,445
1/13/2014,238
1/14/2014,215
1/15/2014,263
1/16/2014,255
1/17/2014,256
1/18/2014,373
1/19/2014,405
1/20/2014,193
1/21/2014,221
1/22/2014,227
1/23/2014,191
1/24/2014,234
1/25/2014,339
1/26/2014,445
1/27/2014,256
1/28/2014,187
1/29/2014,215
1/30/2014,253
1/31/2014,282
2/1/2014,390
2/2/2014,466
2/3/2014,274
2/4/2014,277
2/5/2014,295
2/6/2014,261
2/7/2014,219
2/8/2014,320
2/9/2014,303
2/10/2014,226
2/11/2014,194
2/12/2014,217
2/13/2014,196
2/14/2014,198
2/15/2014,342
2/16/2014,354
2/17/2014,224
2/18/2014,199
2/19/2014,230
2/20/2014,183
2/21/2014,237
2/22/2014,391
2/23/2014,327
2/24/2014,203
2/25/2014,244
2/26/2014,237
2/27/2014,235
2/28/2014,321
3/1/2014,555
3/2/2014,389
3/3/2014,330
3/4/2014,436
3/5/2014,323
3/6/2014,296
3/7/2014,317
3/8/2014,433
3/9/2014,468
3/10/2014,245
3/11/2014,244
3/12/2014,238
3/13/2014,196
3/14/2014,211
3/15/2014,361
3/16/2014,532
3/17/2014,268
3/18/2014,266
3/19/2014,241
3/20/2014,283
3/21/2014,238
3/22/2014,371
3/23/2014,474
3/24/2014,289
3/25/2014,269
3/26/2014,239
3/27/2014,231
3/28/2014,247
3/29/2014,411
3/30/2014,428
3/31/2014,286
4/1/2014,269
4/2/2014,310
4/3/2014,262
4/4/2014,232
4/5/2014,460
4/6/2014,442
4/7/2014,252
4/8/2014,207
4/9/2014,228
4/10/2014,204
4/11/2014,207
4/12/2014,403
4/13/2014,393
4/14/2014,236
4/15/2014,215
4/16/2014,273
4/17/2014,252
4/18/2014,382
4/19/2014,403
4/20/2014,354
4/21/2014,247
4/22/2014,270
4/23/2014,195
4/24/2014,181
4/25/2014,260
4/26/2014,327
4/27/2014,362
4/28/2014,197
4/29/2014,199
4/30/2014,204
5/1/2014,382
5/2/2014,240
5/3/2014,349
5/4/2014,414
5/5/2014,207
5/6/2014,199
5/7/2014,307
5/8/2014,171
5/9/2014,209
5/10/2014,349
5/11/2014,303
5/12/2014,261
5/13/2014,257
5/14/2014,211
5/15/2014,207
5/16/2014,221
5/17/2014,350
5/18/2014,417
5/19/2014,227
5/20/2014,201
5/21/2014,190
5/22/2014,197
5/23/2014,175
5/24/2014,318
5/25/2014,393
5/26/2014,220
5/27/2014,172
5/28/2014,229
5/29/2014,167
5/30/2014,204
5/31/2014,328
6/1/2014,389
6/2/2014,253
6/3/2014,234
6/4/2014,224
6/5/2014,188
6/6/2014,190
6/7/2014,352
6/8/2014,421
6/9/2014,235
6/10/2014,177
6/11/2014,215
6/12/2014,167
6/13/2014,231
6/14/2014,360
6/15/2014,214
6/16/2014,269
6/17/2014,273
6/18/2014,259
6/19/2014,246
6/20/2014,187
6/21/2014,429
6/22/2014,434
6/23/2014,254
6/24/2014,236
6/25/2014,209
6/26/2014,243
6/27/2014,256
6/28/2014,379
6/29/2014,379
6/30/2014,327
7/1/2014,332
7/2/2014,287
7/3/2014,283
7/4/2014,282
7/5/2014,454
7/6/2014,531
7/7/2014,273
7/8/2014,250
7/9/2014,234
7/10/2014,229
7/11/2014,268
7/12/2014,365
7/13/2014,385
7/14/2014,230
7/15/2014,277
7/16/2014,265
7/17/2014,238
7/18/2014,329
7/19/2014,384
7/20/2014,429
7/21/2014,276
7/22/2014,262
7/23/2014,267
7/24/2014,244
7/25/2014,262
7/26/2014,411
7/27/2014,440
7/28/2014,238
7/29/2014,242
7/30/2014,246
7/31/2014,268
8/1/2014,314
8/2/2014,431
8/3/2014,448
8/4/2014,289
8/5/2014,236
8/6/2014,301
8/7/2014,237
8/8/2014,252
8/9/2014,349
8/10/2014,367
8/11/2014,262
8/12/2014,244
8/13/2014,231
8/14/2014,234
8/15/2014,278
8/16/2014,404
8/17/2014,401
8/18/2014,317
8/19/2014,222
8/20/2014,266
8/21/2014,297
8/22/2014,270
8/23/2014,384
8/24/2014,376
8/25/2014,237
8/26/2014,200
8/27/2014,252
8/28/2014,209
8/29/2014,252
8/30/2014,367
8/31/2014,382
9/1/2014,340
9/2/2014,300
9/3/2014,284
9/4/2014,254
9/5/2014,294
9/6/2014,436
9/7/2014,450
9/8/2014,287
9/9/2014,302
9/10/2014,282
9/11/2014,264
9/12/2014,217
9/13/2014,421
9/14/2014,434
9/15/2014,270
9/16/2014,259
9/17/2014,204
9/18/2014,234
9/19/2014,247
9/20/2014,425
9/21/2014,376
9/22/2014,258
9/23/2014,225
9/24/2014,279
9/25/2014,225
9/26/2014,233
9/27/2014,466
9/28/2014,477
9/29/2014,197
9/30/2014,289
10/1/2014,315
10/2/2014,286
10/3/2014,291
10/4/2014,440
10/5/2014,493
10/6/2014,275
10/7/2014,270
10/8/2014,309
10/9/2014,336
10/10/2014,378
10/11/2014,382
10/12/2014,431
10/13/2014,297
10/14/2014,221
10/15/2014,260
10/16/2014,297
10/17/2014,282
10/18/2014,459
10/19/2014,483
10/20/2014,295
10/21/2014,230
10/22/2014,267
10/23/2014,270
10/24/2014,256
10/25/2014,376
10/26/2014,434
10/27/2014,253
10/28/2014,243
10/29/2014,287
10/30/2014,239
10/31/2014,278
11/1/2014,497
11/2/2014,381
11/3/2014,531
11/4/2014,311
11/5/2014,382
11/6/2014,263
11/7/2014,259
11/8/2014,417
11/9/2014,407
11/10/2014,277
11/11/2014,252
11/12/2014,269
11/13/2014,199
11/14/2014,273
11/15/2014,352
11/16/2014,442
11/17/2014,227
11/18/2014,222
11/19/2014,185
11/20/2014,242
11/21/2014,238
11/22/2014,370
11/23/2014,416
11/24/2014,256
11/25/2014,246
11/26/2014,249
11/27/2014,217
11/28/2014,242
11/29/2014,396
11/30/2014,434
12/1/2014,318
12/2/2014,274
12/3/2014,259
12/4/2014,257
12/5/2014,266
12/6/2014,436
12/7/2014,491
12/8/2014,276
12/9/2014,315
12/10/2014,307
12/11/2014,269
12/12/2014,237
12/13/2014,421
12/14/2014,460
12/15/2014,314
12/16/2014,343
12/17/2014,323
12/18/2014,292
12/19/2014,285
12/20/2014,413
12/21/2014,478
12/22/2014,382
12/23/2014,294
12/24/2014,354
12/25/2014,0
12/26/2014,542
12/27/2014,471
12/28/2014,469
12/29/2014,406
12/30/2014,429
12/31/2014,328
1/1/2015,1
1/2/2015,465
1/3/2015,410
1/4/2015,450
1/5/2015,328
1/6/2015,276
1/7/2015,295
1/8/2015,248
1/9/2015,217
1/10/2015,338
1/11/2015,422
1/12/2015,271
1/13/2015,199
1/14/2015,239
1/15/2015,204
1/16/2015,239
1/17/2015,374
1/18/2015,432
1/19/2015,223
1/20/2015,257
1/21/2015,286
1/22/2015,225
1/23/2015,223
1/24/2015,391
1/25/2015,425
1/26/2015,262
1/27/2015,244
1/28/2015,215
1/29/2015,241
1/30/2015,276
1/31/2015,427
2/1/2015,538
2/2/2015,272
2/3/2015,312
2/4/2015,220
2/5/2015,281
2/6/2015,237
2/7/2015,416
2/8/2015,450
2/9/2015,271
2/10/2015,277
2/11/2015,275
2/12/2015,289
2/13/2015,401
2/14/2015,484
2/15/2015,343
2/16/2015,308
2/17/2015,439
2/18/2015,275
2/19/2015,275
2/20/2015,269
2/21/2015,406
2/22/2015,476
2/23/2015,255
2/24/2015,274
2/25/2015,269
2/26/2015,221
2/27/2015,266
2/28/2015,395
3/1/2015,548
3/2/2015,297
3/3/2015,279
3/4/2015,257
3/5/2015,297
3/6/2015,261
3/7/2015,474
3/8/2015,459
3/9/2015,380
3/10/2015,527
3/11/2015,424
3/12/2015,348
3/13/2015,355
3/14/2015,508
3/15/2015,563
3/16/2015,330
3/17/2015,265
3/18/2015,336
3/19/2015,292
3/20/2015,311
3/21/2015,492
3/22/2015,508
3/23/2015,291
3/24/2015,291
3/25/2015,277
3/26/2015,292
3/27/2015,315
3/28/2015,446
3/29/2015,516
3/30/2015,317
3/31/2015,298
4/1/2015,449
4/2/2015,365
4/3/2015,411
4/4/2015,451
4/5/2015,371
4/6/2015,287
4/7/2015,225
4/8/2015,238
4/9/2015,175
4/10/2015,203
4/11/2015,363
4/12/2015,438
4/13/2015,285
4/14/2015,203
4/15/2015,278
4/16/2015,238
4/17/2015,221
4/18/2015,354
4/19/2015,434
4/20/2015,270
4/21/2015,224
4/22/2015,235
4/23/2015,247
4/24/2015,239
4/25/2015,354
4/26/2015,416
4/27/2015,240
4/28/2015,275
4/29/2015,235
4/30/2015,323
5/1/2015,406
5/2/2015,428
5/3/2015,381
5/4/2015,259
5/5/2015,267
5/6/2015,234
5/7/2015,222
5/8/2015,197
5/9/2015,351
5/10/2015,275
5/11/2015,319
5/12/2015,212
5/13/2015,241
5/14/2015,212
5/15/2015,216
5/16/2015,398
5/17/2015,459
5/18/2015,258
5/19/2015,236
5/20/2015,226
5/21/2015,222
5/22/2015,300
5/23/2015,310
5/24/2015,450
5/25/2015,259
5/26/2015,226
5/27/2015,277
5/28/2015,205
5/29/2015,274
5/30/2015,434
5/31/2015,575
6/1/2015,332
6/2/2015,340
6/3/2015,317
6/4/2015,293
6/5/2015,269
6/6/2015,453
6/7/2015,535
6/8/2015,316
6/9/2015,278
6/10/2015,247
6/11/2015,218
6/12/2015,237
6/13/2015,383
6/14/2015,497
6/15/2015,293
6/16/2015,271
6/17/2015,278
6/18/2015,260
6/19/2015,252
6/20/2015,464
6/21/2015,414
6/22/2015,307
6/23/2015,297
6/24/2015,263
6/25/2015,258
6/26/2015,270
6/27/2015,368
6/28/2015,491
6/29/2015,293
6/30/2015,289
7/1/2015,382
7/2/2015,310
7/3/2015,312
7/4/2015,496
7/5/2015,564
7/6/2015,341
7/7/2015,304
7/8/2015,321
7/9/2015,247
7/10/2015,296
7/11/2015,416
7/12/2015,485
7/13/2015,306
7/14/2015,275
7/15/2015,280
7/16/2015,262
7/17/2015,265
7/18/2015,423
7/19/2015,529
7/20/2015,288
7/21/2015,291
7/22/2015,286
7/23/2015,301
7/24/2015,264
7/25/2015,408
7/26/2015,481
7/27/2015,296
7/28/2015,263
7/29/2015,269
7/30/2015,301
7/31/2015,293
8/1/2015,593
8/2/2015,522
8/3/2015,318
8/4/2015,324
8/5/2015,350
8/6/2015,301
8/7/2015,370
8/8/2015,441
8/9/2015,386
8/10/2015,432
8/11/2015,344
8/12/2015,265
8/13/2015,245
8/14/2015,292
8/15/2015,454
8/16/2015,413
8/17/2015,289
8/18/2015,295
8/19/2015,314
8/20/2015,270
8/21/2015,281
8/22/2015,438
8/23/2015,494
8/24/2015,315
8/25/2015,287
8/26/2015,277
8/27/2015,279
8/28/2015,296
8/29/2015,458
8/30/2015,483
8/31/2015,330
9/1/2015,330
9/2/2015,343
9/3/2015,328
9/4/2015,252
9/5/2015,497
9/6/2015,486
9/7/2015,317
9/8/2015,279
9/9/2015,268
9/10/2015,276
9/11/2015,276
9/12/2015,418
9/13/2015,461
9/14/2015,291
9/15/2015,281
9/16/2015,275
9/17/2015,267
9/18/2015,289
9/19/2015,440
9/20/2015,450
9/21/2015,295
9/22/2015,266
9/23/2015,261
9/24/2015,241
9/25/2015,261
9/26/2015,380
9/27/2015,408
9/28/2015,254
9/29/2015,253
9/30/2015,256
10/1/2015,381
10/2/2015,465
10/3/2015,669
10/4/2015,696
10/5/2015,390
10/6/2015,451
10/7/2015,355
10/8/2015,315
10/9/2015,556
10/10/2015,584
10/11/2015,559
10/12/2015,365
10/13/2015,313
10/14/2015,369
10/15/2015,357
10/16/2015,368
10/17/2015,597
10/18/2015,599
10/19/2015,341
10/20/2015,349
10/21/2015,302
10/22/2015,347
10/23/2015,337
10/24/2015,484
10/25/2015,601
10/26/2015,317
10/27/2015,358
10/28/2015,375
10/29/2015,309
10/30/2015,393
10/31/2015,581
11/1/2015,590
11/2/2015,502
11/3/2015,626
11/4/2015,372
11/5/2015,318
11/6/2015,353
11/7/2015,513
11/8/2015,587
11/9/2015,343
11/10/2015,351
11/11/2015,317
11/12/2015,273
11/13/2015,307
11/14/2015,435
11/15/2015,652
11/16/2015,375
11/17/2015,301
11/18/2015,337
11/19/2015,323
11/20/2015,296
11/21/2015,480
11/22/2015,474
11/23/2015,266
11/24/2015,265
11/25/2015,286
11/26/2015,250
11/27/2015,299
11/28/2015,418
11/29/2015,529
11/30/2015,339
12/1/2015,397
12/2/2015,408
12/3/2015,334
12/4/2015,332
12/5/2015,467
12/6/2015,501
12/7/2015,308
12/8/2015,367
12/9/2015,331
12/10/2015,314
12/11/2015,277
12/12/2015,474
12/13/2015,568
12/14/2015,340
12/15/2015,308
12/16/2015,323
12/17/2015,305
12/18/2015,361
12/19/2015,512
12/20/2015,629
12/21/2015,403
12/22/2015,481
12/23/2015,465
12/24/2015,458
12/25/2015,0
12/26/2015,609
12/27/2015,566
12/28/2015,467
12/29/2015,470
12/30/2015,437
12/31/2015,455
1/1/2016,4
1/2/2016,625
1/3/2016,661
1/4/2016,407
1/5/2016,338
1/6/2016,358
1/7/2016,291
1/8/2016,311
1/9/2016,497
1/10/2016,530
1/11/2016,326
1/12/2016,321
1/13/2016,298
1/14/2016,295
1/15/2016,306
1/16/2016,536
1/17/2016,571
1/18/2016,296
1/19/2016,277
1/20/2016,335
1/21/2016,306
1/22/2016,329
1/23/2016,523
1/24/2016,566
1/25/2016,303
1/26/2016,347
1/27/2016,298
1/28/2016,314
1/29/2016,325
1/30/2016,542
1/31/2016,683
2/1/2016,433
2/2/2016,408
2/3/2016,405
2/4/2016,381
2/5/2016,446
2/6/2016,596
2/7/2016,409
2/8/2016,419
2/9/2016,507
2/10/2016,395
2/11/2016,378
2/12/2016,396
2/13/2016,506
2/14/2016,500
2/15/2016,341
2/16/2016,368
2/17/2016,360
2/18/2016,368
2/19/2016,356
2/20/2016,497
2/21/2016,584
2/22/2016,407
2/23/2016,336
2/24/2016,344
2/25/2016,299
2/26/2016,275
2/27/2016,518
2/28/2016,581
2/29/2016,372
3/1/2016,478
3/2/2016,428
3/3/2016,429
3/4/2016,360
3/5/2016,646
3/6/2016,653
3/7/2016,345
3/8/2016,308
3/9/2016,339
3/10/2016,323
3/11/2016,286
3/12/2016,511
3/13/2016,537
3/14/2016,312
3/15/2016,311
3/16/2016,330
3/17/2016,287
3/18/2016,312
3/19/2016,506
3/20/2016,477
3/21/2016,323
3/22/2016,355
3/23/2016,358
3/24/2016,355
3/25/2016,441
3/26/2016,404
3/27/2016,479
3/28/2016,275
3/29/2016,298
3/30/2016,280
3/31/2016,312
4/1/2016,449
4/2/2016,690
4/3/2016,732
4/4/2016,356
4/5/2016,349
4/6/2016,324
4/7/2016,275
4/8/2016,328
4/9/2016,525
4/10/2016,504
4/11/2016,299
4/12/2016,327
4/13/2016,292
4/14/2016,331
4/15/2016,328
4/16/2016,478
4/17/2016,498
4/18/2016,323
4/19/2016,252
4/20/2016,300
4/21/2016,331
4/22/2016,306
4/23/2016,482
4/24/2016,507
4/25/2016,365
4/26/2016,285
4/27/2016,291
4/28/2016,252
4/29/2016,361
4/30/2016,491
5/1/2016,596
5/2/2016,380
5/3/2016,334
5/4/2016,326
5/5/2016,306
5/6/2016,287
5/7/2016,521
5/8/2016,392
5/9/2016,338
5/10/2016,299
5/11/2016,315
5/12/2016,273
5/13/2016,281
5/14/2016,483
5/15/2016,543
5/16/2016,340
5/17/2016,297
5/18/2016,285
5/19/2016,288
5/20/2016,300
5/21/2016,463
5/22/2016,545
5/23/2016,297
5/24/2016,281
5/25/2016,298
5/26/2016,310
5/27/2016,473
5/28/2016,461
5/29/2016,523
5/30/2016,354
5/31/2016,650
6/1/2016,347
6/2/2016,310
6/3/2016,318
6/4/2016,486
6/5/2016,604
6/6/2016,326
6/7/2016,274
6/8/2016,291
6/9/2016,243
6/10/2016,246
6/11/2016,403
6/12/2016,429
6/13/2016,236
6/14/2016,258
6/15/2016,291
6/16/2016,259
6/17/2016,242
6/18/2016,441
6/19/2016,387
6/20/2016,307
6/21/2016,264
6/22/2016,237
6/23/2016,281
6/24/2016,322
6/25/2016,470
6/26/2016,478
6/27/2016,300
6/28/2016,275
6/29/2016,290
6/30/2016,321
7/1/2016,405
7/2/2016,624
7/3/2016,616
7/4/2016,326
7/5/2016,334
7/6/2016,310
7/7/2016,282
7/8/2016,305
7/9/2016,461
7/10/2016,551
7/11/2016,310
7/12/2016,256
7/13/2016,307
7/14/2016,239
7/15/2016,302
7/16/2016,478
7/17/2016,496
7/18/2016,315
7/19/2016,360
7/20/2016,316
7/21/2016,267
7/22/2016,291
7/23/2016,440
7/24/2016,474
7/25/2016,322
7/26/2016,295
7/27/2016,225
7/28/2016,282
7/29/2016,290
7/30/2016,509
7/31/2016,561
8/1/2016,428
8/2/2016,413
8/3/2016,351
8/4/2016,307
8/5/2016,355
8/6/2016,462
8/7/2016,468
8/8/2016,337
8/9/2016,321
8/10/2016,309
8/11/2016,303
8/12/2016,377
8/13/2016,382
8/14/2016,348
8/15/2016,285
8/16/2016,331
8/17/2016,296
8/18/2016,275
8/19/2016,316
8/20/2016,418
8/21/2016,475
8/22/2016,334
8/23/2016,287
8/24/2016,287
8/25/2016,269
8/26/2016,313
8/27/2016,373
8/28/2016,472
8/29/2016,268
8/30/2016,275
8/31/2016,357
9/1/2016,342
9/2/2016,373
9/3/2016,526
9/4/2016,503
9/5/2016,259
9/6/2016,343
9/7/2016,294
9/8/2016,263
9/9/2016,280
9/10/2016,371
9/11/2016,431
9/12/2016,238
9/13/2016,234
9/14/2016,238
9/15/2016,163
9/16/2016,239
9/17/2016,317
9/18/2016,441
9/19/2016,326
9/20/2016,224
9/21/2016,252
9/22/2016,221
9/23/2016,220
9/24/2016,375
9/25/2016,390
9/26/2016,247
9/27/2016,215
9/28/2016,263
9/29/2016,223
9/30/2016,247
10/1/2016,536
10/2/2016,536
10/3/2016,342
10/4/2016,274
10/5/2016,292
10/6/2016,257
10/7/2016,262
10/8/2016,480
10/9/2016,485
10/10/2016,277
10/11/2016,269
10/12/2016,279
10/13/2016,241
10/14/2016,294
10/15/2016,388
10/16/2016,499
10/17/2016,266
10/18/2016,262
10/19/2016,237
10/20/2016,288
10/21/2016,272
10/22/2016,432
10/23/2016,517
10/24/2016,299
10/25/2016,438
10/26/2016,257
10/27/2016,259
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
